Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
GCF_022494805.1_ASM2249480v1_genomic	-	O86	H18	O86:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O86-7-wzx;O86-15-wzy;H18-1-fliC-origin;	100;100;100;	100;100;100;	NZ_CP091703.1;NZ_CP091703.1;NZ_CP091703.1;	91482-92684;93372-94713;246261-247925;	1203;1342;1665;	v1.0 (11-03-2020)	-
GCF_022494825.1_ASM2249482v1_genomic	-	O1	H15	O1:H15	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-4-wzx;O1-7-wzy;H15-2-fliC;	100;100;100;	100;100;100;	NZ_CP091704.1;NZ_CP091704.1;NZ_CP091704.1;	1872436-1873662;1875930-1876934;2070562-2072250;	1227;1005;1689;	v1.0 (11-03-2020)	-
GCF_022494855.1_ASM2249485v1_genomic	-	O153	H34	O153:H34	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O153-3-wzx-origin;O153-4-wzy-origin;H34-5-fliC;	100;100;100;	100;100;100;	NZ_CP091712.1;NZ_CP091712.1;NZ_CP091712.1;	1753062-1754240;1750927-1752105;1916171-1917808;	1179;1179;1638;	v1.0 (11-03-2020)	High similarity O-antigen group 11:O153/O178 as per A.Iguchi et.al (PMID: 25428893)
GCF_022514105.1_ASM2251410v1_genomic	-	O182	H19	O182:H19	-	Based on 3 allele(s)	wzx:0.995;wzy:0.993;fliC:1;	O182-1-wzx-origin;O182-2-wzy-origin;H19-2-fliC-origin;	99.479;99.267;100;	100;100;100;	NZ_AP025180.1;NZ_AP025180.1;NZ_AP025180.1;	1015755-1017098;1012253-1013479;825254-827095;	1344;1227;1842;	v1.0 (11-03-2020)	-
GCF_022558405.1_ASM2255840v1_genomic	-	O8	H20	O8:H20	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-14-wzm;O8-30-wzt;H20-1-fliC-origin;	100;100;100;	100;100;100;	NZ_CP090305.1;NZ_CP090305.1;NZ_CP090305.1;	2751661-2752455;2752455-2753669;2854902-2856632;	795;1215;1731;	v1.0 (11-03-2020)	-
GCF_022558625.1_ASM2255862v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP060987.1;NZ_CP060987.1;NZ_CP060987.1;	3512125-3512904;3511366-3512118;2113387-2115399;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022558645.1_ASM2255864v1_genomic	-	-	H5	-:H5	-	Based on 1 allele(s)	fliC:1;	H5-14-fliC;	100;	100;	NZ_CP060867.1;	2683353-2684663;	1311;	v1.0 (11-03-2020)	-
GCF_022558665.1_ASM2255866v1_genomic	-	-	H9	-:H9	-	Based on 1 allele(s)	fliC:1;	H9-1-fliC-origin;	99.95;	100;	NZ_CP060873.1;	2002689-2004701;	2013;	v1.0 (11-03-2020)	-
GCF_022558685.1_ASM2255868v1_genomic	-	O9	H9	O9:H9	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-14-wzm;O9-20-wzt;H9-3-fliC;	100;100;100;	100;100;100;	NZ_CP060880.1;NZ_CP060880.1;NZ_CP060880.1;	1838515-1839300;1839303-1840598;1933264-1935276;	786;1296;2013;	v1.0 (11-03-2020)	-
GCF_022558705.1_ASM2255870v1_genomic	-	-	H9	-:H9	-	Based on 1 allele(s)	fliC:1;	H9-1-fliC-origin;	99.95;	100;	NZ_CP060885.1;	2012794-2014806;	2013;	v1.0 (11-03-2020)	-
GCF_022558725.1_ASM2255872v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP060892.1;NZ_CP060892.1;NZ_CP060892.1;	3386780-3387559;3386021-3386773;1987296-1989308;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022558745.1_ASM2255874v1_genomic	-	-	H51	-:H51	-	Based on 1 allele(s)	fliC:1;	H51-2-fliC-origin;	100;	100;	NZ_CP060899.1;	1884132-1885949;	1818;	v1.0 (11-03-2020)	-
GCF_022558765.1_ASM2255876v1_genomic	-	-	H9	-:H9	-	Based on 1 allele(s)	fliC:1;	H9-1-fliC-origin;	99.95;	100;	NZ_CP060902.1;	2012794-2014806;	2013;	v1.0 (11-03-2020)	-
GCF_022558785.1_ASM2255878v1_genomic	-	-	H9	-:H9	-	Based on 1 allele(s)	fliC:1;	H9-1-fliC-origin;	99.95;	100;	NZ_CP060908.1;	2012794-2014806;	2013;	v1.0 (11-03-2020)	-
GCF_022558805.1_ASM2255880v1_genomic	-	O8	H17	O8:H17	-	Based on 3 allele(s)	wzm:0.999;wzt:0.996;fliC:1;	O8-17-wzm;O8-31-wzt;H17-4-fliC;	99.874;99.588;99.905;	100;100;100;	NZ_CP060924.1;NZ_CP060924.1;NZ_CP060924.1;	1834579-1835373;1835373-1836587;1979238-1980287;	795;1215;1050;	v1.0 (11-03-2020)	-
GCF_022558825.1_ASM2255882v1_genomic	-	O100	H25	O100:H25	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O100-1-wzx-origin;O100-2-wzy-origin;H25-2-fliC-origin;	100;100;100;	100;100;100;	NZ_CP060914.1;NZ_CP060914.1;NZ_CP060914.1;	2139740-2140981;2142194-2143363;2258585-2259916;	1242;1170;1332;	v1.0 (11-03-2020)	-
GCF_022558845.1_ASM2255884v1_genomic	-	O100	H25	O100:H25	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O100-1-wzx-origin;O100-2-wzy-origin;H25-2-fliC-origin;	100;100;100;	100;100;100;	NZ_CP060919.1;NZ_CP060919.1;NZ_CP060919.1;	2139740-2140981;2142194-2143363;2258585-2259916;	1242;1170;1332;	v1.0 (11-03-2020)	-
GCF_022558865.1_ASM2255886v1_genomic	-	O100	H25	O100:H25	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O100-1-wzx-origin;O100-2-wzy-origin;H25-2-fliC-origin;	100;100;100;	100;100;100;	NZ_CP060933.1;NZ_CP060933.1;NZ_CP060933.1;	2136581-2137822;2139035-2140204;2254649-2255980;	1242;1170;1332;	v1.0 (11-03-2020)	-
GCF_022558885.1_ASM2255888v1_genomic	-	O89	H10	O89:H10	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H10-17-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP060928.1;NZ_CP060928.1;NZ_CP060928.1;	4316681-4317460;4317467-4318219;1070838-1072100;	780;753;1263;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022558905.1_ASM2255890v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;99.95;	100;100;100;	NZ_CP060938.1;NZ_CP060938.1;NZ_CP060938.1;	4063257-4064036;4064043-4064795;2630641-2632653;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022558925.1_ASM2255892v1_genomic	-	O39	H23	O39:H23	-	Based on 3 allele(s)	wzx:0.999;wzy:0.999;fliC:1;	O39-3-wzx;O39-2-wzy-origin;H23-2-fliC;	99.932;99.92;99.943;	100;100;100;	NZ_CP060946.1;NZ_CP060946.1;NZ_CP060946.1;	1159996-1161474;1156756-1158003;1030130-1031896;	1479;1248;1767;	v1.0 (11-03-2020)	-
GCF_022558945.1_ASM2255894v1_genomic	-	O39	H23	O39:H23	-	Based on 3 allele(s)	wzx:0.999;wzy:0.999;fliC:1;	O39-3-wzx;O39-2-wzy-origin;H23-2-fliC;	99.932;99.92;99.943;	100;100;100;	NZ_CP060950.1;NZ_CP060950.1;NZ_CP060950.1;	98275-99753;95035-96282;4755093-4756859;	1479;1248;1767;	v1.0 (11-03-2020)	-
GCF_022558985.1_ASM2255898v1_genomic	-	O8	H21	O8:H21	-	Based on 3 allele(s)	wzm:1;wzt:0.998;fliC:1;	O8-1-wzm-origin;O8-3-wzt-origin;H21-10-fliC;	100;99.835;99.797;	100;100;100;	NZ_CP043274.1;NZ_CP043274.1;NZ_CP043274.1;	1807755-1808549;1808549-1809763;1897821-1899296;	795;1215;1476;	v1.0 (11-03-2020)	-
GCF_022559005.1_ASM2255900v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP043279.1;NZ_CP043279.1;NZ_CP043279.1;	3379327-3380106;3378568-3379320;1982091-1984103;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022559025.1_ASM2255902v1_genomic	-	O136	H9	O136:H9	-	Based on 2 allele(s)	wzy:0.999;fliC:1;	O136-2-wzy-origin;H9-1-fliC-origin;	99.919;99.95;	100;100;	NZ_CP043284.1;NZ_CP043284.1;	1862678-1863910;1983169-1985181;	1233;2013;	v1.0 (11-03-2020)	-
GCF_022559045.1_ASM2255904v1_genomic	-	O102	H6	O102:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O102-6-wzx;O102-9-wzy;H6-17-fliC;	100;100;99.638;	100;100;100;	NZ_CP043295.1;NZ_CP043295.1;NZ_CP043295.1;	4580573-4581760;4582763-4583893;4728434-4730092;	1188;1131;1659;	v1.0 (11-03-2020)	-
GCF_022559065.1_ASM2255906v1_genomic	-	O8	H9	O8:H9	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O8-5-wzx-origin;O8-7-wzy-origin;H9-1-fliC-origin;	99.916;100;99.95;	100;100;100;	NZ_CP043334.1;NZ_CP043334.1;NZ_CP043334.1;	1853185-1854372;1851954-1853195;1961563-1963575;	1188;1242;2013;	v1.0 (11-03-2020)	-
GCF_022559245.1_ASM2255924v1_genomic	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O75-6-wzx;O75-11-wzy;H5-6-fliC;	100;100;100;	100;100;100;	NZ_CP060953.1;NZ_CP060953.1;NZ_CP060953.1;	834110-835642;840541-841614;624608-625917;	1533;1074;1310;	v1.0 (11-03-2020)	-
GCF_022559265.1_ASM2255926v1_genomic	-	O89	H10	O89:H10	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H10-17-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP060963.1;NZ_CP060963.1;NZ_CP060963.1;	3410095-3410874;3409336-3410088;1939886-1941148;	780;753;1263;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022559285.1_ASM2255928v1_genomic	-	O9	H30	O9:H30	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-14-wzm;O9-19-wzt;H30-1-fliC-origin;	100;100;100;	100;100;100;	NZ_CP060969.1;NZ_CP060969.1;NZ_CP060969.1;	1838022-1838807;1838810-1840105;1930686-1932398;	786;1296;1713;	v1.0 (11-03-2020)	-
GCF_022559305.1_ASM2255930v1_genomic	-	O89	H10	O89:H10	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H10-17-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP060974.1;NZ_CP060974.1;NZ_CP060974.1;	3403887-3404666;3403128-3403880;1964214-1965476;	780;753;1263;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022559325.1_ASM2255932v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP060979.1;NZ_CP060979.1;NZ_CP060979.1;	3347417-3348196;3346658-3347410;1919622-1921634;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022559685.1_ASM2255968v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP092973.1;NZ_CP092973.1;NZ_CP092973.1;	3354080-3354859;3353321-3354073;1956036-1958048;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022559805.1_ASM2255980v1_genomic	-	O7	H4	O7:H4	-	Based on 3 allele(s)	wzx:0.998;wzy:1;fliC:1;	O7-14-wzx;O7-39-wzy;H4-1-fliC-origin;	99.791;100;100;	100;100;100;	NZ_CP088131.1;NZ_CP088131.1;NZ_CP088131.1;	1864851-1866282;1869987-1870713;1988606-1989655;	1432;727;1050;	v1.0 (11-03-2020)	-
GCF_022559875.1_ASM2255987v1_genomic	-	O19	H4	O19:H4	-	Based on 3 allele(s)	wzx:0.932;wzy:0.932;fliC:1;	O19-1-wzx-origin;O19-2-wzy-origin;H4-2-fliC-origin;	93.238;93.25;100;	100;100;100;	NZ_CP091756.1;NZ_CP091756.1;NZ_CP091756.1;	1893777-1895033;1895035-1896156;2067310-2068359;	1257;1126;1050;	v1.0 (11-03-2020)	-
GCF_022569415.1_ASM2256941v1_genomic	-	O99	H10	O99:H10	-	Based on 3 allele(s)	wzm:1;wzt:0.999;fliC:1;	O99-3-wzm;O99-5-wzt;H10-17-fliC;	100;99.923;100;	100;100;100;	NZ_CP093068.1;NZ_CP093068.1;NZ_CP093068.1;	1866704-1867498;1867500-1868801;2067380-2068642;	795;1302;1263;	v1.0 (11-03-2020)	-
GCF_022569795.1_ASM2256979v1_genomic	-	O16	H5	O16:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H5-7-fliC;	100;100;100;	100;100;100;	NZ_CP093011.1;NZ_CP093011.1;NZ_CP093011.1;	3762452-3763699;3764810-3765976;854275-855584;	1248;1167;1310;	v1.0 (11-03-2020)	-
GCF_022576915.1_ASM2257691v1_genomic	-	-	H48	-:H48	-	Based on 1 allele(s)	fliC:1;	H48-1-fliC-origin;	100;	100;	NZ_CP079991.1;	2856408-2857904;	1497;	v1.0 (11-03-2020)	-
GCF_022591215.1_ASM2259121v1_genomic	-	O16	H48	O16:H48	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H48-1-fliC-origin;	100;100;100;	100;100;100;	NZ_CP093221.1;NZ_CP093221.1;NZ_CP093221.1;	2891787-2893034;2894145-2895311;2997765-2999261;	1248;1167;1497;	v1.0 (11-03-2020)	-
GCF_022591475.1_ASM2259147v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP093226.1;NZ_CP093226.1;NZ_CP093226.1;	3363122-3363901;3362363-3363115;1965010-1967022;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022605345.1_ASM2260534v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP093283.1;NZ_CP093283.1;NZ_CP093283.1;	3425827-3426606;3425068-3425820;2027061-2029073;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022654245.1_ASM2265424v1_genomic	-	-	H48	-:H48	-	Based on 1 allele(s)	fliC:1;	H48-1-fliC-origin;	100;	100;	NZ_CP093368.1;	2856409-2857905;	1497;	v1.0 (11-03-2020)	-
GCF_022654545.1_ASM2265454v1_genomic	-	-	H48	-:H48	-	Based on 1 allele(s)	fliC:1;	H48-1-fliC-origin;	100;	100;	NZ_CP093369.1;	2824051-2825547;	1497;	v1.0 (11-03-2020)	-
GCF_022695865.1_ASM2269586v1_genomic	-	O7	H4	O7:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.99;	O7-14-wzx;O7-39-wzy;H4-1-fliC-origin;	100;100;99.333;	100;100;100;	NZ_CP066839.1;NZ_CP066839.1;NZ_CP066839.1;	2100601-2102032;2105737-2106463;2201986-2203035;	1432;727;1050;	v1.0 (11-03-2020)	-
GCF_022699465.1_ASM2269946v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP093919.1;NZ_CP093919.1;NZ_CP093919.1;	3463037-3463816;3462278-3463030;2064381-2066393;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022759725.1_ASM2275972v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP086500.1;NZ_CP086500.1;NZ_CP086500.1;	3463018-3463797;3462259-3463011;2064369-2066381;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022759745.1_ASM2275974v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP086490.1;NZ_CP086490.1;NZ_CP086490.1;	3463023-3463802;3462264-3463016;2064367-2066379;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022759765.1_ASM2275976v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP086480.1;NZ_CP086480.1;NZ_CP086480.1;	3463021-3463800;3462262-3463014;2064368-2066380;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022759785.1_ASM2275978v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP086470.1;NZ_CP086470.1;NZ_CP086470.1;	3463042-3463821;3462283-3463035;2064367-2066379;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022759805.1_ASM2275980v1_genomic	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP086510.1;NZ_CP086510.1;NZ_CP086510.1;	3463016-3463795;3462257-3463009;2064366-2066378;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022759825.1_ASM2275982v1_genomic	-	-	H21	-:H21	-	Based on 1 allele(s)	fliC:1;	H21-10-fliC;	99.797;	100;	NZ_CP086538.1;	1945316-1946791;	1476;	v1.0 (11-03-2020)	-
GCF_022759845.1_ASM2275984v1_genomic	-	-	H21	-:H21	-	Based on 1 allele(s)	fliC:1;	H21-10-fliC;	99.797;	100;	NZ_CP086532.1;	1945317-1946792;	1476;	v1.0 (11-03-2020)	-
GCF_022759865.1_ASM2275986v1_genomic	-	-	H21	-:H21	-	Based on 1 allele(s)	fliC:1;	H21-10-fliC;	99.797;	100;	NZ_CP086526.1;	1945332-1946807;	1476;	v1.0 (11-03-2020)	-
GCF_022759885.1_ASM2275988v1_genomic	-	-	H21	-:H21	-	Based on 1 allele(s)	fliC:1;	H21-10-fliC;	99.797;	100;	NZ_CP086520.1;	1945318-1946793;	1476;	v1.0 (11-03-2020)	-
GCF_022759905.1_ASM2275990v1_genomic	-	-	H21	-:H21	-	Based on 1 allele(s)	fliC:1;	H21-10-fliC;	99.797;	100;	NZ_CP086544.1;	1945316-1946791;	1476;	v1.0 (11-03-2020)	-
GCF_022760215.1_ASM2276021v1_genomic	-	O18	H7	O18:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O18-6-wzx;O18-11-wzy;H7-3-fliC-origin;	100;100;100;	100;100;100;	NZ_CP094339.1;NZ_CP094339.1;NZ_CP094339.1;	1910572-1911819;1911878-1913066;2152224-2153981;	1248;1189;1758;	v1.0 (11-03-2020)	-
GCF_022811545.1_ASM2281154v1_genomic	-	O16	H48	O16:H48	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H48-1-fliC-origin;	100;100;100;	100;100;100;	NZ_CP087136.1;NZ_CP087136.1;NZ_CP087136.1;	2102365-2103612;2100088-2101254;1996138-1997634;	1248;1167;1497;	v1.0 (11-03-2020)	-
GCF_022846215.1_ASM2284621v1_genomic	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	99.92;100;100;	100;100;100;	NZ_AP025675.1;NZ_AP025675.1;NZ_AP025675.1;	1914911-1916167;1916167-1917510;2158998-2160665;	1257;1344;1668;	v1.0 (11-03-2020)	-
GCF_022846235.1_ASM2284623v1_genomic	-	O39	H4	O39:H4	-	Based on 3 allele(s)	wzx:0.995;wzy:0.995;fliC:1;	O39-3-wzx;O39-2-wzy-origin;H4-2-fliC-origin;	99.459;99.519;99.905;	100;100;100;	NZ_AP025677.1;NZ_AP025677.1;NZ_AP025677.1;	3111286-3112764;3108046-3109293;2947358-2948407;	1479;1248;1050;	v1.0 (11-03-2020)	-
GCF_022846255.1_ASM2284625v1_genomic	-	O1	H1	O1:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-1-wzx-origin;O1-7-wzy;H1-1-fliC-origin;	100;100;99.888;	100;100;100;	NZ_AP025682.1;NZ_AP025682.1;NZ_AP025682.1;	1916836-1918062;1920330-1921334;2109374-2111161;	1227;1005;1788;	v1.0 (11-03-2020)	-
GCF_022846575.1_ASM2284657v1_genomic	-	O15	H18	O15:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H18-1-fliC-origin;	100;100;100;	100;100;100;	NZ_AP025657.1;NZ_AP025657.1;NZ_AP025657.1;	1896850-1898094;1899127-1900305;2042715-2044379;	1245;1179;1665;	v1.0 (11-03-2020)	-
GCF_022869945.1_ASM2286994v1_genomic	-	O157	H7	O157:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O157-1-wzx-origin;O157-118-wzy;H7-1-fliC-origin;	100;100;100;	100;100;100;	NZ_CP064383.1;NZ_CP064383.1;NZ_CP064383.1;	2470830-2472221;2472923-2474089;2318146-2319903;	1392;1167;1758;	v1.0 (11-03-2020)	-
GCF_022869985.1_ASM2286998v1_genomic	-	O104	H4	O104:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O104-5-wzx-origin;O104-13-wzy;H4-2-fliC-origin;	100;100;100;	100;100;100;	NZ_CP064387.1;NZ_CP064387.1;NZ_CP064387.1;	242246-243436;239818-240930;389030-390079;	1191;1113;1050;	v1.0 (11-03-2020)	-
GCF_022918835.1_ASM2291883v1_genomic	-	O77/O17/O44/O106	H18	O77/O17/O44/O106:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O77-1-wzx-origin/O17-1-wzx-origin;O77-3-wzy-inhouse/O17-2-wzy-origin;H18-1-fliC-origin;	100;100;100;	100;100;100;	NZ_CP095083.1;NZ_CP095083.1;NZ_CP095083.1;	1957373-1958608;1956000-1957331;2118960-2120624;	1236;1332;1665;	v1.0 (11-03-2020)	High similarity O-antigen group 9:O17/O44/O73/O77/O106 as per A.Iguchi et.al (PMID: 25428893)
GCF_022919035.1_ASM2291903v1_genomic	-	O4	H1	O4:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O4-1-wzx-origin;O4-2-wzy-origin;H1-3-fliC;	100;100;100;	100;100;100;	NZ_CP095086.1;NZ_CP095086.1;NZ_CP095086.1;	1922360-1923598;1924494-1925681;2174885-2176672;	1239;1188;1788;	v1.0 (11-03-2020)	-
GCF_022919055.1_ASM2291905v1_genomic	-	O9	H4	O9:H4	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-14-wzm;O9-19-wzt;H4-15-fliC;	100;100;100;	100;100;100;	NZ_CP095088.1;NZ_CP095088.1;NZ_CP095088.1;	1801071-1801856;1801859-1803154;1930666-1931715;	786;1296;1050;	v1.0 (11-03-2020)	-
GCF_022964775.1_ASM2296477v1_genomic	-	O89	H21	O89:H21	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H21-2-fliC-origin;	94.103;93.625;100;	100;100;100;	NZ_CP095125.1;NZ_CP095125.1;NZ_CP095125.1;	3315019-3315798;3314260-3315012;1904586-1906061;	780;753;1476;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022964815.1_ASM2296481v1_genomic	-	O16	H5	O16:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H5-7-fliC;	100;100;100;	100;100;100;	NZ_CP095137.1;NZ_CP095137.1;NZ_CP095137.1;	1952371-1953618;1954729-1955895;2157342-2158651;	1248;1167;1310;	v1.0 (11-03-2020)	-
GCF_022964895.1_ASM2296489v1_genomic	-	O89	H4	O89:H4	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H4-15-fliC;	94.103;93.625;100;	100;100;100;	NZ_CP095155.1;NZ_CP095155.1;NZ_CP095155.1;	3499958-3500737;3499199-3499951;2091850-2092899;	780;753;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
GCF_022969555.2_ASM2296955v2_genomic	-	-	H26	-:H26	-	Based on 1 allele(s)	fliC:1;	H26-1-fliC-origin;	99.881;	100;	NZ_CP101513.1;	1878755-1880428;	1674;	v1.0 (11-03-2020)	-
